538;540
538;560
545;580
548;600
550;620
552;640
556;660
560;680
562;700
564;720
568;740
572;760
574;780
576;800
579;820
582;840
586;860
588;880
592;900
595;920
599;940
604;960
604;980
608;1000
612;1020
615;1040
617;1060
622;1080
622;1100
626;1120
629;1140
634;1160
636;1180
640;1200
645;1220
650;1240
654;1260
